_unit_id,_created_at,_golden,_id,_missed,_started_at,_tainted,_channel,_trust,_worker_id,_country,_region,_city,did_you_need_to_open_the_links_with_links_of_countries_in_each_of_the_groups_to_make_the_judgement,did_you_need_to_open_the_links_with_the_list_of_countries_in_each_of_the_groups_to_make_the_judgement,did_you_need_to_open_the_links_with_the_list_of_countries_in_each_of_the_groups_to_make_the_judgements,please_explain_the_intuition_behind_your_choices,please_explain_your_choices,select_onewhich_of_the_rules_do_you_find_as_more_plausible,similarity,what_is_the_rationale_for_your_choice,which_of_the_rules_do_you_find_as_more_intelligible,which_of_the_rules_do_you_find_as_more_plausible,which_of_the_rules_do_you_find_as_more_useful,word_1_wikipedia_url,word_2_wikipedia_url,orig__golden,cluer1,cluer2,correctlyclassifiedoverlap,coverageoverlap,id,intersectionwholerule,label,literalintersectionlength,r1,r1conf,r1correct,r1coverage,r1id,r1len,r1supp,r2,r2conf,r2correct,r2coverage,r2id,r2len,r2supp,tag,what_is_the_rationale_for_your_choice_gold,which_of_the_rules_do_you_find_as_more_plausible_gold,which_of_the_rules_do_you_find_as_more_plausible_gold_reason
815374268,1/3/2016 16:52:35,False,1846933247,,1/3/2016 16:35:54,False,prodege,0.8333,2135611271478610348,GBR,T5,Aberdeen,,,,,,,,Rule 1 is a much smaller subset,,Rule 1 (strong preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,4,"['United Kingdom', 'Malta']",low,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Council Of Europe&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Island Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",1880.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",2415.0,3.0,0.013698630137,sameLengthRulesDisjunctAttL,,,
815374268,1/4/2016 00:18:37,False,1847170942,,1/4/2016 00:13:22,False,cotter,0.8333,6266654451925229960,USA,WA,Redmond,,,,,,,,There are less countries is rule 2.,,Rule 2 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,4,"['United Kingdom', 'Malta']",low,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Council Of Europe&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Island Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",1880.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",2415.0,3.0,0.013698630137,sameLengthRulesDisjunctAttL,,,
815374268,1/4/2016 23:38:48,False,1848085838,,1/4/2016 23:33:17,False,instagc,1.0,679331825976726222,USA,NH,Keene,,,,,,,,Island states in rule one seems like they would have less traffic.,,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,4,"['United Kingdom', 'Malta']",low,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Council Of Europe&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Island Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",1880.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",2415.0,3.0,0.013698630137,sameLengthRulesDisjunctAttL,,,
815374268,1/5/2016 21:52:53,False,1849301944,,1/5/2016 21:50:13,False,instagc,0.8333,2410525466214216053,USA,VA,Manassas,,,,,,,,no clue what most of that means....,,No preference,,,,,"Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,4,"['United Kingdom', 'Malta']",low,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Council Of Europe&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Island Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",1880.0,3.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",2415.0,3.0,0.013698630137,sameLengthRulesDisjunctAttL,,,
815374269,10/26/2015 15:54:09,False,1782500323,,10/26/2015 15:50:05,False,neodev,1.0,479388895105473535,GBR,H9,London,,,,,,,,"This includes smaller countries, so less scope for accidents",,Rule 1 (weak preference),,,,,,,,,5,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Islands Of The Indian Ocean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.938,,,,2.0,,dfInvertedHeuristicsOther,,,
815374269,10/26/2015 18:56:18,False,1782804896,,10/26/2015 18:50:10,False,neodev,1.0,6160364674545052707,USA,IL,Chicago,,,,,,,,,,No preference,,,,,,,,,5,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Islands Of The Indian Ocean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.938,,,,2.0,,dfInvertedHeuristicsOther,,,
815374269,10/26/2015 19:09:01,False,1782813520,,10/26/2015 19:01:36,False,neodev,1.0,-5629095913348263835,USA,MN,Minneapolis,,,,,,,,,,No preference,,,,,,,,,5,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Islands Of The Indian Ocean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.938,,,,2.0,,dfInvertedHeuristicsOther,,,
815374269,10/26/2015 19:18:52,False,1782819464,,10/26/2015 19:13:56,False,tremorgames,1.0,2298754369171051144,GBR,E2,Ripe,,,,,,,,There are islands that do not speak english,,Rule 1 (strong preference),,,,,,,,,5,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Islands Of The Indian Ocean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.938,,,,2.0,,dfInvertedHeuristicsOther,,,
815374269,10/26/2015 20:25:55,False,1782869632,,10/26/2015 20:18:58,False,superrewards,1.0,6789623421798111626,USA,,,,,,,,,,Many of the island countries do not speak English and many English speaking countries and territories are not islands.,,Rule 1 (weak preference),,,,,,,,,5,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Islands Of The Indian Ocean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Island Countries&nbsp;<b>and</b> </li><li>Englishspeaking Countries And Territories&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,0.938,,,,2.0,,dfInvertedHeuristicsOther,,,
815374270,10/26/2015 15:54:09,False,1782500311,,10/26/2015 15:50:05,False,neodev,1.0,479388895105473535,GBR,H9,London,,,,,,,,"Most NATO members are European, but no reason to believe that the European parts have fewer accidents.",,Rule 1 (weak preference),,,,,,,,,6,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374270,10/26/2015 18:56:18,False,1782804923,,10/26/2015 18:50:10,False,neodev,1.0,6160364674545052707,USA,IL,Chicago,,,,,,,,,,No preference,,,,,,,,,6,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374270,10/26/2015 19:09:01,False,1782813534,,10/26/2015 19:01:36,False,neodev,1.0,-5629095913348263835,USA,MN,Minneapolis,,,,,,,,,,No preference,,,,,,,,,6,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374270,10/26/2015 19:18:52,False,1782819461,,10/26/2015 19:13:56,False,tremorgames,1.0,2298754369171051144,GBR,E2,Ripe,,,,,,,,Not all European nations are in NATO,,Rule 1 (weak preference),,,,,,,,,6,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374270,10/26/2015 20:25:55,False,1782869631,,10/26/2015 20:18:58,False,superrewards,1.0,6789623421798111626,USA,,,,,,,,,,Not all countries in NATO are European countries .. the United States and Canada being two of the exceptions.,,Rule 1 (strong preference),,,,,,,,,6,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of NATO&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374271,1/4/2016 23:38:48,False,1848085846,,1/4/2016 23:33:17,False,instagc,1.0,679331825976726222,USA,NH,Keene,,,,,,,,Member country in rule 2 has more people in common.,,Rule 2 (weak preference),,,,,,,,,7,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374271,1/5/2016 21:52:53,False,1849301937,,1/5/2016 21:50:13,False,instagc,0.8333,2410525466214216053,USA,VA,Manassas,,,,,,,,it is much more plausible that a place would fit one rule then 2,,Rule 1 (strong preference),,,,,,,,,7,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374271,1/6/2016 04:33:36,False,1849650044,,1/6/2016 04:27:29,False,prodege,0.8333,-4756874749918404643,USA,CA,Arcadia,,,,,,,,"It seems more likely that member states of the European Union would have low risk of traffic accidents, and additionally rule 2 states that two separate countries have low risk of traffic accidents, which is not always true.",,Rule 1 (strong preference),,,,,,,,,7,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374271,1/6/2016 18:36:16,False,1850270810,,1/6/2016 18:34:28,False,instagc,1.0,2648402171783561059,USA,PA,Brookville,,,,,,,,More details listed.,,Rule 2 (strong preference),,,,,,,,,7,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374271,1/7/2016 22:53:40,False,1851783311,,1/7/2016 22:49:31,False,neodev,1.0,-274619017114772225,GBR,R3,Belfast,,,,,,,,category doesn't exist,,Rule 1 (strong preference),,,,,,,,,7,,low,,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,1.0,,if the country falls into all of the following group(s) (simultaneously) <ul><li>European Countries&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,,,,2.0,,dfInvertedHeuristicsOther,,,
815374272,10/26/2015 21:58:03,False,1782953300,,10/26/2015 21:52:44,False,neodev,1.0,3427576029744618045,USA,CA,Stanford,,,,,,,,"Rule 1 includes Great Britain, where there are relatively few traffic accidents. It seems more plausible to me.",,Rule 1 (weak preference),,,,,"Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>","Following countries fall into all of the groups defined by the rule: <b>Malta, United Kingdom</b><br/> All these countries have a risk of traffic accidents <b>low</b>",1.0,1.0,8,"['United Kingdom', 'Malta']",low,0.0,if the country falls into all of the following group(s) (simultaneously) <ul><li>Member States Of The Council Of Europe&nbsp;<b>and</b> </li><li>European Union Member Economies&nbsp;<b>and</b> </li><li>Member States Of The Commonwealth Of Nations&nbsp;<b>and</b> </li><li>Island Countries&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",5153.0,4.0,0.013698630137,if the country falls into all of the following group(s) (simultaneously) <ul><li>Englishspeaking Countries And Territories&nbsp;<b>and</b> </li><li>Member States Of The United Nations&nbsp;<b>and</b> </li><li>Member States Of The Union For The Mediterranean&nbsp;<b>and</b> </li><li>Member States Of The European Union&nbsp;</li></ul>then the risk of traffic accidents is <b>low</b>,1.0,"['Malta', 'United Kingdom']","['Malta', 'United Kingdom']",6431.0,4.0,0.013698630137,sameLengthRulesDisjunctAttL,,,
